CompanyId,CompanyName,TickerSymbol,FinancesCurrency,Updated MarketCapitalizationInUsd,MarketCapitalization in Native Currency,Updated AnnualRevenueInUsd,Upaded FinancesCurrentAsOf,Peers,Original MarketCapitalizationInUsd,Original AnnualRevenueInUsd
2909,Olam International,O32-SG,SGD,6333.03437466,8632.922829331405,1.57,2019-04-25T00:00:00.000Z,"['506-HK', 'INDF-ID', '151-HK']",5373126040,18355269320
2942,Oriflame Cosmetics,ORI-SE,EUR,10837.5209283,9677.222009773184,173.2,2019-04-25T00:00:00.000Z,"['SAR-GR', 'SWL-GB', 'CRL-GB', 'MLPFX-FR']",1955003160,1325564680
2943,Origin Energy,ORG-AU,USD,18980.564220855,18980.564220855,8.5958660014255,2019-04-25T00:00:00.000Z,"['9503-JP', 'EWC-AU', 'WPL-AU', 'QTM-AU']",10893727680,9587323200
2945,Orkla,ORK-NO,USD,7969.3158292665,7969.3158292665,7.4289353326,2019-04-25T00:00:00.000Z,"['STAL-FR', 'NHY-NO', 'GOD-NO', 'AMAG-AT']",9013257540,3810739380
3000,Paltac,8283-JP,USD,3523.7931939021,3523.7931939021,42.123562449853,2019-04-25T00:00:00.000Z,"['7444-JP', '7506-JP', '2733-JP', '9852-JP']",2059049850,7779757700
3035,Pearson,PSON-GB,USD,5248.8073402364,5248.8073402364,5.9286821705426,2019-04-25T00:00:00.000Z,"['DMGT-GB', 'ERM-GB', 'BMY-GB']",7302102990,6553169350
3045,PepsiCo,PEP-US,USD,176811.76635419,176811.76635419,95.94,2019-04-25T00:00:00.000Z,"['KO-US', 'MNST-US', 'MDLZ-US', 'K-US', 'UL-US']",172280000000,62800000000
3048,Performance Food Group,PFGC-US,USD,4304.885277,4304.885277,28.05,2019-04-25T00:00:00.000Z,"['SYBRQ-US', 'SYY-US', 'UNFI-US', 'WILC-US']",2290000000,16100000000
3069,Philips,PHIA-NL,USD,29229.458247154,29229.458247154,25.875278396437,2019-04-25T00:00:00.000Z,"['SIE-DE', 'NEWAY-NL', 'ELG-DE', 'SINT-SE']",31111923150,26627028120
3084,Pioneer Foods,PFG-ZA,USD,1013.0608146476,1013.0608146476,5.0614305127992,2019-04-25T00:00:00.000Z,"['AHL-ZA', 'TBS-ZA', 'RCL-ZA', 'CLR-ZA', 'AVI-ZA', 'KAP-ZA', 'BCF-ZA']",2112066540,1265519800
3102,Podravka,PODR-R-A-HR,HRK,2636.258184,17448.879509932794,268.0,2019-04-25T00:00:00.000Z,"['PODR-R-A-HR', 'PENGD-TR', 'SIBG-RU', 'TUKAS-TR']",222126578.4,636173145.3
3120,Post Holdings,POST-US,USD,7359.71463512,7359.71463512,73.58,2019-04-25T00:00:00.000Z,"['GIS-US', 'K-US', 'THS-US', 'FLO-US', 'HAIN-US', 'BGS-US', 'PEP-US', 'CAG-US']",5600000000,5030000000
3128,Prada,1913-HK,HKD,56550.0104,443709.79229122587,20.8,2019-04-25T00:00:00.000Z,"['1819-HK', '1836-HK', '1023-HK', '1488-HK']",8995089240,3901128300
3138,Premier Foods,PFD-GB,GBP,305.4417203505,233.1110263132718,0.2945,2019-04-25T00:00:00.000Z,"['GNC-GB', 'CWK-GB', 'FIF-GB', 'TATE-GB']",557465874.4,1111446327
3285,PTT PLC,PTT-TH,USD,44128.224543539,44128.224543539,1.3810861423221,2019-04-25T00:00:00.000Z,"['TOP-TH', 'PCOR-PH', 'BCP-TH', 'PTTGC-TH']",26890866600,12/30/1899
3291,Puma,PUM-DE,USD,7092.2952205882,7092.2952205882,344.33285509326,2019-04-25T00:00:00.000Z,"['ADS-DE', 'US5-DE', 'ML2-DE', 'LAF-FR']",5407936380,3941929530
3300,PZ Cussons,PZC-GB,USD,674.66020837209,674.66020837209,1.3565891472868,2019-04-25T00:00:00.000Z,"['CRL-GB', 'SWL-GB', 'MCB-GB', 'ULVR-GB', 'PFD-GB']",1973152090,1182595023
3306,QL Resources Berhad,QL-MY,MYR,11065.02716,45892.34588135972,5.02,2019-04-25T00:00:00.000Z,"['AMANFEED-BD', 'AJOONI-IN', 'AVANTIFE-IN', 'CPF-F-TH']",,
3310,Quanta Computer,2382-TW,TWD,230500.1764,,47.0,2019-04-25T00:00:00.000Z,"['2324-TW', '2357-TW', '2362-TW', '3231-TW', '2353-TW', '2347-TW']",6298038180,27713641760
3332,Raisio Group,RAIVV-FI,EUR,371.65183932,331.86162990915267,2.325,2019-04-25T00:00:00.000Z,"['CARR-GB', 'MLOLM-FR', 'PERS-GR', 'MHPC-GB']",705887727.9,566530202.7
3349,Reckitt Benckiser,RB.-GB,USD,33423.220997959,33423.220997959,41.945736434108,2019-04-25T00:00:00.000Z,"['RB.-GB', 'PAP-GR', 'SANO1-IL', 'SAR-GR']",72804991350,14244141730
3363,RELX Group,REL-GB,GBP,34012.551957825,25958.146402933227,14.665,2019-04-25T00:00:00.000Z,"['PSON-GB', 'DMGT-GB', 'ERM-GB', 'BMY-GB', 'HYNS-GB', 'QRT-GB']",22381593780,11853315110
3372,Resolute Forest Products,RFP-US,USD,696.9102417,696.9102417,7.27,2019-04-25T00:00:00.000Z,"['UFS-US', 'MERC-US', 'VRS-US']",394900000,3550000000
3373,Restaurant Brands International,QSR-CA,USD,22293.0650859,22293.0650859,68.34,2019-04-25T00:00:00.000Z,"['PZA-CA', 'SPP-CA', 'GIGL-US', 'WEN-US']",12255489620,3871268010
3404,Robinsons Retail Holdings,RRHI-PH,PHP,123439.116888,6413565.402585868,70.0,2019-04-25T00:00:00.000Z,"['000759-CN', '2903-TW', 'O9E-SG', '1700-HK']",2566670920,2217302110
3425,Royal DSM,DSM-NL,EUR,17828.5333625,15919.754766704205,68.0,2019-04-25T00:00:00.000Z,"['LXS-DE', 'AKZA-NL', 'CPHN-CH', 'EVK-DE']",10957043790,8383387320
3426,Royal Dutch Shell,RDSA-NL,EUR,127266.1416483,113640.63010404997,24.635,2019-04-25T00:00:00.000Z,"['FP-FR', 'REP-ES', 'ERG-IT', 'ELPE-GR']",181502507340,187996374720
3431,Royal KPN,KPN-NL,USD,10101.358954223,10101.358954223,1.9368723098996,2019-04-25T00:00:00.000Z,"['E4C-DE', 'TEL-NO', 'TIT-IT', 'BT.A-GB', 'TKA-AT']",15854592600,7612376310
3437,Ruchi Soya,RUCHISOY-IN,INR,2252.6471883,156356.7261046221,4.9,2019-04-25T00:00:00.000Z,"['KRETAM-MY', 'MKPL-IN', 'MV4-SG', 'JVLAGRO-IN']",113663700,4456211360
3447,S & B Foods,2805-JP,JPY,52135.48682,5778710.580380659,3970.0,2019-04-25T00:00:00.000Z,"['2810-JP', '2812-JP', '2815-JP', '1203-TW']",635727950,1163546670
3475,Saint-Gobain,SGO-FR,EUR,19430.086813575,17349.84089148388,27.985,2019-04-25T00:00:00.000Z,"['SAMS-FR', 'CRH-GB', 'MLPLC-FR', 'TSS-DE']",23857904070,43024586220
3486,Sampoerna Agro,SGRO-ID,USD,293577.55142857,293577.55142857,153.57142857143,2019-04-25T00:00:00.000Z,"['LSIP-ID', 'GZCO-ID', 'UNSP-ID', '1215-TW']",0,208800000
3498,Sanoma,SAA1V-FI,USD,1331.1311154501,1331.1311154501,7.1825681492109,2019-04-25T00:00:00.000Z,"['ILK2S-FI', 'CLE-IT', 'POL-IT', 'TAMN-CH']",1357413750,1867801320
3501,Santander,SAN-ES,USD,65226.241032998,65226.241032998,3.4343615494978,2019-04-25T00:00:00.000Z,"['BBVA-ES', 'LLOY-GB', 'BARC-GB', 'CBK-DE', 'HSBA-GB']",97842383100,12/30/1899
3505,SAP,SAP-DE,EUR,137317.48196512,122615.84245982523,83.95,2019-04-25T00:00:00.000Z,"['DSY-FR', 'SFD1-DE', 'CPU2-DE', 'SOW-DE']",97636056210,12/30/1899
3507,Sappi Group,SAP-ZA,ZAR,38269.578,555467.5983852096,64.05,2019-04-25T00:00:00.000Z,"['MND-ZA', 'STEAV-FI', 'MDP-MA', 'RAKT-EG']",2474521240,3980244070
3509,Sapporo,2501-JP,JPY,177752.959631,19702183.122601863,2087.0,2019-04-25T00:00:00.000Z,"['2502-JP', '2503-JP', '9708-JP']",1780291370,4503248750
3511,Sarawak Oil Palms,SOP-MY,MYR,1489.98152106,6179.717982844967,1.96,2019-04-25T00:00:00.000Z,"['RVIEW-MY', 'SBI-AU', 'SELI.N00-LK', 'RSAWIT-MY']",,
3566,Sealed Air,SEE-US,USD,7117.8849999,7117.8849999,30.22,2019-04-25T00:00:00.000Z,"['BMS-US', 'ATR-US', 'SLGN-US', 'BERY-US', 'SON-US', 'GEF.B-US', 'WPK-CA']",8570000000,7030000000
3577,Sekisui House,1928-JP,JPY,1228350.436425,136150673.87577042,1530.0,2019-04-25T00:00:00.000Z,"['1925-JP', '1739-JP', '8917-JP', '1718-JP', '1928-JP']",10208770000,6/23/44865
3583,SENKO,9069-JP,USD,1219.6269266381,1219.6269266381,6.909155745743,2019-04-25T00:00:00.000Z,"['9070-JP', '9062-JP', '9306-JP', '9304-JP']",841928230,3361722650
3594,Seven & I Holdings Co.,3382-JP,USD,30148.040955487,30148.040955487,32.646875278595,2019-04-25T00:00:00.000Z,"['8267-JP', '2659-JP', '8028-JP', '9946-JP']",33916740000,51043850
3601,SGS SA,SGSN-CH,CHF,20001.822843,20366.17428974786,2151.0,2019-04-25T00:00:00.000Z,"['ITRK-GB', 'BVI-FR', 'APPS-ES', 'FRS-DE']",,
3626,Shiseido Company,4911-JP,USD,30655.956121155,30655.956121155,52.794864937149,2019-04-25T00:00:00.000Z,"['4452-JP', '4923-JP', '4918-JP', '4920-JP', '4911-JP']",9111960000,8605740000
3633,Shoprite Holdings,SHP-ZA,USD,6697.9353591688,6697.9353591688,10.3190781263,2019-04-25T00:00:00.000Z,"['PIK-ZA', 'MSM-ZA', 'TFG-ZA', 'LEW-ZA', 'ITE-ZA', 'SBRY-GB', 'JMT-PT', 'MRW-GB']",7279810500,8004719900
3650,SIGMAXYZ,6088-JP,JPY,20429.531675,2264414.4716656986,701.0,2019-04-25T00:00:00.000Z,"['3636-JP', '9757-JP', '4659-JP', '4290-JP']",70448950,12/30/1899
3656,Sime Darby,SIME-MY,MYR,16050.36,66569.0794960815,2.04,2019-04-25T00:00:00.000Z,"['AHG-AU', '970-HK', 'APE-AU', 'BOGA-ID']",4274018000,7182660520
3666,Sinar Mas Agro Resources and Technology (SMART),SMAR-ID,IDR,11833436.66792,169129385651.36212,3400.0,2019-04-25T00:00:00.000Z,"['TBLA-ID', 'LSIP-ID', 'ANJT-ID', 'BTEK-ID']",715680000,2142000000
3667,Sinar Mas Group,SMMA-ID,IDR,1382001.3696,19752253649.47795,6500.0,2019-04-25T00:00:00.000Z,"['AHAP-ID', 'ASJT-ID', '032830-KR', 'JGICL-PK']",3679200000,1972800000
3675,SIPEF,SIP-BE,USD,510.3217692,510.3217692,46.5,2019-04-25T00:00:00.000Z,"['AEP-GB', 'ALAGR-FR', 'SIPH-FR', 'CBDG-FR']",721470837.8,262067728.2
3690,SLC Agricola,SLCE3-BR,USD,975.39653057211,975.39653057211,9.6559228896348,2019-04-25T00:00:00.000Z,"['CRESY-US', 'ANASAC-CL', 'BAHI3-BR', 'BSEV3-BR']",,
3705,Smurfit Kappa Group,SK3-IE,EUR,6281.86545155,5609.309270299075,21.18,2019-04-25T00:00:00.000Z,"['PPAK-GR', 'HART-DK', 'HUH1V-FI', 'PSB-FR']",6765350130,8861196960
3722,Sodexo,SW-FR,USD,13602.811502421,13602.811502421,71.305595408895,2019-04-25T00:00:00.000Z,"['EDEN-FR', 'CTRG-FR', 'ELIOR-FR', 'GNK-GB', 'CPG-GB']",16006622940,22476599838
3728,Softbank Group Corp.,9984-JP,JPY,12630393.46702,1399956014.8777606,6803.0,2019-04-25T00:00:00.000Z,"['9437-JP', '9432-JP', '9433-JP', '3774-JP']",75089300000,77198550
3744,Solvay,SOLB-BE,USD,9962.0235325502,9962.0235325502,75.932568149211,2019-04-25T00:00:00.000Z,"['LXS-DE', 'EVK-DE', 'REC-BE', 'EMSN-CH']",13422107160,11999537550
3745,Sonae SGPS SA,SON-PT,EUR,1964.0,1753.7280115016001,0.778,2019-04-25T00:00:00.000Z,"['JMT-PT', 'STG-DE', 'ATEB-BE', 'MQ-SE']",2084987520,5397077070
3772,Sprint Corp.,S-US,USD,22877.58,22877.58,5.04,2019-04-25T00:00:00.000Z,"['TDS-US', 'SBAC-US', 'TU-US', 'FTR-US']",33890000000,32180000000
3787,Stanley Black & Decker,SWK-US,USD,21710.3885505,21710.3885505,106.41,2019-04-25T00:00:00.000Z,"['SNA-US', 'KMT-US', 'MKTAY-US', 'LECO-US', 'ITW-US', 'MMM-US', 'TTC-US', 'GE-US', 'PFIN-US']",24090000000,12750000000
3791,Starbucks Coffee Company,SBUX-US,USD,95893.996,95893.996,47.37,2019-04-25T00:00:00.000Z,"['DNKN-US', 'YUM-US', 'MCD-US', 'DRI-US', 'WEN-US', 'PEP-US', 'EAT-US', 'QSR-CA', 'CBRL-US']",82610000000,21310000000
3814,Stora Enso,STERV-FI,USD,6506.8831459379,6506.8831459379,8.8432568149211,2019-04-25T00:00:00.000Z,"['METSB-FI', 'HUH1V-FI', 'VALMT-FI', 'SAP-ZA']",10153454850,10642123800
3821,Strauss Group,STRS-IL,ILS,10588.68273814,38014.87437933171,70.0,2019-04-25T00:00:00.000Z,"['CRMT-IL', 'ANGL-IL', 'KRUR-IL', 'NTO-IL']",1906466000,
3832,Suedzucker,SZU-DE,USD,2347.2290203013,2347.2290203013,9.7291965566714,2019-04-25T00:00:00.000Z,"['CSR-MA', 'TATE-GB', 'AAK-SE', 'NLM-DE']",5353639830,6939099090
3840,Sumitomo Forestry Co.,1911-JP,JPY,282217.478756,31281056.91400257,1360.0,2019-04-25T00:00:00.000Z,"['E6R-SG', '8894-JP', '9616-JP', '4221-JP']",3028967370,9/8/27540
3855,Suntory,2587-JP,JPY,1504830.0,166795738.81600952,4240.0,2019-04-25T00:00:00.000Z,"['2590-JP', '2579-JP', '2599-JP', '2914-JP']",12318020000,11896170000
3874,Suzano Pulp & Paper,SUZB3-BR,USD,14647.378206803,14647.378206803,8.3499722959771,2019-04-25T00:00:00.000Z,"['SUZB3-BR', 'SPPJY-US', 'PPAR3-BR', 'NP-US']",9150068340,2602290320
3887,Swire Pacific,19-HK,USD,11536.837369139,11536.837369139,9.5507695446489,2019-04-25T00:00:00.000Z,"['6501-JP', 'J36-SG', '8058-JP']",109970000000,62390000000
3899,Symrise,SY1-DE,EUR,11321.664596,10109.531740749057,64.16,2019-04-25T00:00:00.000Z,"['CBE-FR', 'LXS-DE', 'DESN-CH', 'VBK-DE']",8035889400,2823420600
3910,Taisei Corporation,1801-JP,USD,9460.3268088169,9460.3268088169,39.092448961398,2019-04-25T00:00:00.000Z,"['1860-JP', '1820-JP', '1883-JP', '1720-JP']",7727701410,13077350000
3920,Tapestry,TPR-US,USD,8931.3227388,8931.3227388,30.05,2019-04-25T00:00:00.000Z,"['VRA-US', 'TPR-US']",12180000000,4490000000
3922,Target,TGT-US,USD,42205.07683062,42205.07683062,60.15,2019-04-25T00:00:00.000Z,"['DG-US', 'COST-US', 'WMT-US', 'KSS-US', 'M-US', 'DLTR-US', 'WMMVY-US', 'FRED-US', 'TUES-US', 'JCP-US']",28000000000,69500000000
3959,Terna,TRN-IT,USD,9750.7682209469,9750.7682209469,3.9329268292683,2019-04-25T00:00:00.000Z,"['ENEL-IT', 'A2A-IT', 'HER-IT', 'ACE-IT', 'IRE-IT', 'ELEC-FR']",8861196960,12/30/1899
3963,Terra Santa Agro,TESA3-BR,USD,63.315099443915,63.315099443915,2.4046891438305,2019-04-25T00:00:00.000Z,"['TESA3-BR', 'SLCE3-BR']",60045622.84,181383593.2
3967,Tesco,TSCO-GB,USD,18872.124811981,18872.124811981,1.45,2019-04-25T00:00:00.000Z,"['MRW-GB', 'SBRY-GB', 'MCLS-GB', 'JMT-PT', 'CA-FR']",33799951276,80539171440
3996,Thomas Cook Group,TCG-GB,USD,317.40927197333,317.40927197333,0.15222713178295,2019-04-25T00:00:00.000Z,"['CCL-GB', 'MIN-GB', 'EDR-ES', 'LMN-CH']",1886736670,11248407170
4007,Tiffany & Co.,TIF-US,USD,12727.12459074,12727.12459074,73.04,2019-04-25T00:00:00.000Z,"['SIG-US', 'BGI-US', 'DGSE-US', 'CTHR-US']",12010000000,4000000000
4015,Time Publishing and Media,600551-CN,CNY,5068.36946592,34291.938816402886,6.51,2019-04-25T00:00:00.000Z,"['601999-CN', '600880-CN', '000719-CN', '600373-CN']",1549558880,916340320
4037,Toppan Printing Co.,7911-JP,USD,5132.9515430953,5132.9515430953,13.657840777391,2019-04-25T00:00:00.000Z,"['7913-JP', '7916-JP', '7912-JP', '7868-JP']",5830135740,12402390000
4043,Toyo Suisan Kaisha,2875-JP,USD,3851.3442925916,3851.3442925916,32.272443612374,2019-04-25T00:00:00.000Z,"['2871-JP', '2812-JP', '2918-JP', '2907-JP', '2669-JP']",3929110900,10/10/10739
4059,Transcontinental,TCL.A-CA,CAD,1173.772064,1582.1135196024647,15.68,2019-04-25T00:00:00.000Z,"['GVC-CA', 'TS.B-CA', 'QBR.B-CA', 'RCI.B-CA', 'PNC.A-CA']",980157110,1410298000
4063,Travis Perkins Group,TPK-GB,GBP,3609.440257745,2754.7000518915843,9.6475472,2019-04-25T00:00:00.000Z,"['KGF-GB', 'TPT-GB', 'LTHM-GB', 'CRH-GB', 'HBM-DE']",5372158610,8958398540
4088,TSH Resources Berhad,TSH-MY,USD,345.03189921697,345.03189921697,0.23272727272727,2019-04-25T00:00:00.000Z,"['RVIEW-MY', 'SBI-AU', 'SELI.N00-LK', 'RSAWIT-MY']",,
4089,Tsuruha Holdings,3391-JP,USD,4043.3369296603,4043.3369296603,78.184897922795,2019-04-25T00:00:00.000Z,"['3034-JP', '3088-JP', '3148-JP']",5013265400,4868908330
4102,Tyson Foods,TSN-US,USD,21791.52,21791.52,49.77,2019-04-25T00:00:00.000Z,"['PPC-US', 'SAFM-US', 'SEB-US', 'HRL-US', 'BRFS-US']",27350000000,41440000000
4118,Unicharm Corporation,8113-JP,JPY,2177296.515132,241332097.8867811,2933.0,2019-04-25T00:00:00.000Z,"['7956-JP', '3529-JP', '7819-JP']",14933490000,5998453890
4130,Uni-President Enterprises,1216-TW,TWD,405695.871,,66.7,2019-04-25T00:00:00.000Z,"['1227-TW', '1201-TW', '1203-TW', '1225-TW']",9400833960,12450375700
4137,United Plantations,UTDPLT-MY,USD,1344.9824082909,1344.9824082909,6.060606060606,2019-04-25T00:00:00.000Z,"['RVIEW-MY', 'SBI-AU', 'SELI.N00-LK', 'RSAWIT-MY']",,
4146,UPM-Kymmene Corporation,UPM-FI,USD,12510.542542468,12510.542542468,19.368723098996,2019-04-25T00:00:00.000Z,"['RAKT-EG', 'SAP-ZA', 'NVG-PT', 'NPKZ-ZW']",14638349880,10642123800
4180,Veolia,VIE-FR,USD,10514.130723099,10514.130723099,14.723816355811,2019-04-25T00:00:00.000Z,"['SEV-FR', 'EYAPS-GR', 'WWG-DE', 'HER-IT']",13031172000,25932032280
4197,Verso Corporation,VRS-US,USD,769.34011483,769.34011483,17.38,2019-04-25T00:00:00.000Z,"['GLT-US', 'UFS-US', 'RFP-US', 'NP-US', 'WPP-US', 'CLW-US', 'SPPJY-US', 'AVY-US']",191210000,2640000000
4200,VF Corporation,VFC-US,USD,37190.86779044,37190.86779044,67.175,2019-04-25T00:00:00.000Z,"['RL-US', 'HBI-US', 'PVH-US', 'GIL-US', 'NKE-US', 'CHKE-US', 'VNCE-US', 'GIL-CA', 'ICON-US']",29160000000,12450000000
4201,VF Outdoors,VFC-US,USD,37190.86779044,37190.86779044,67.175,2019-04-25T00:00:00.000Z,"['RL-US', 'HBI-US', 'PVH-US', 'GIL-US', 'NKE-US', 'CHKE-US', 'VNCE-US', 'GIL-CA', 'ICON-US']",24020000000,12450000000
4211,VINX CORP.,3784-JP,JPY,19577.79993,2170008.3090557535,931.0,2019-04-25T00:00:00.000Z,"['2384-JP', '2436-JP', '2170-JP', '9644-JP']",51718810,236826590
4247,Walgreens Boots Alliance,WBA-US,USD,48165.27016104,48165.27016104,52.64,2019-04-25T00:00:00.000Z,"['CVS-US', 'PETS-US', 'CJJD-US', 'RAD-US']",88250000000,103440000000
4250,Walmart,WMT-US,USD,296804.74035184,296804.74035184,81.78,2019-04-25T00:00:00.000Z,"['DG-US', 'TGT-US', 'COST-US', 'JCP-US', 'M-US', 'KSS-US', 'AMZN-US', 'EBAY-US', 'DLTR-US', 'PSMT-US']",222890000000,485140000000
4251,Walt Disney Company,DIS-US,USD,246705.56066152,246705.56066152,97.68,2019-04-25T00:00:00.000Z,"['FOXA-US', 'VIAB-US', 'CMCSA-US', 'CBS-US', 'AMCX-US', 'SNE-US', 'DISCA-US', 'PSO-US']",156510000000,55370000000
4268,Weis Markets,WMK-US,USD,1117.09233779,1117.09233779,39.73,2019-04-25T00:00:00.000Z,"['KR-US', 'IMKTA-US', 'VLGEA-US', 'SPTN-US']",1320000000,3140000000
4273,Wendy's,WEN-US,USD,4330.07923125,4330.07923125,14.96,2019-04-25T00:00:00.000Z,"['JACK-US', 'TAST-US', 'YUM-US', 'DPZ-US', 'MCD-US', 'ARCO-US', 'DNKN-US', 'GTIM-US']",3350000000,1440000000
4278,Wesfarmers,WES-AU,AUD,40806.9016,58377.29891333161,29.5368528,2019-04-25T00:00:00.000Z,"['WOW-AU', 'MYR-AU', 'BHP-AU', 'IPL-AU']",32428330560,46250932800
4286,Westpac,WBC-AU,AUD,94709.9964895,135489.67352003342,23.3,2019-04-25T00:00:00.000Z,"['ANZ-AU', 'NAB-AU', 'CBA-AU', 'BOQ-AU']",27132475840,12/30/1899
4287,WestRock,WRK-US,USD,9349.19670699,9349.19670699,35.2,2019-04-25T00:00:00.000Z,"['BERY-US', 'ATR-US', 'SEE-US', 'SLGN-US']",13870000000,14170000000
4289,Weyerhaeuser,WY-US,USD,19557.5802383,19557.5802383,20.52,2019-04-25T00:00:00.000Z,"['CFP-CA', 'UFPI-US', 'RYN-US']",27980000000,6360000000
4290,WH Group,288-HK,HKD,134521.37025676,1055498.4664575425,5.11,2019-04-25T00:00:00.000Z,"['834-HK', '1068-HK', '829-HK', '000895-CN']",11883338100,1677163824
4314,Wilmar International,F34-SG,USD,22840.92939416,22840.92939416,2.97,2019-04-25T00:00:00.000Z,"['E5H-SG', 'SMAR-ID', 'LSIP-ID']",16287069960,39938606560
4318,Wing on Department Stores,289-HK,USD,1018.164365046,1018.164365046,3.1878403019523,2019-04-25T00:00:00.000Z,"['244-HK', 'SM-PH', '006370-KR', '1212-HK']",996169500,221085360
4323,Wipro,WIT-US,USD,26774.749666,26774.749666,3.375,2019-04-25T00:00:00.000Z,"['CTSH-US', 'IBM-US', 'ACN-US', 'INFY-US', 'HPQ-US']",20058300000,6976573900
4328,WM Morrison Supermarkets,MRW-GB,USD,4000.1383093,4000.1383093,1.6217054263566,2019-04-25T00:00:00.000Z,"['SBRY-GB', 'OCDO-GB', 'MGNT-GB', 'JMT-PT', 'CA-FR']",7979023780,23504994240
4330,Wolverine World Wide,WWW-US,USD,3254.63171328,3254.63171328,28.64,2019-04-25T00:00:00.000Z,"['CROX-US', 'SKX-US', 'DECK-US', 'SHOO-US', 'RCKY-US']",2290000000,2690000000
4336,Woolworths Group,WOW-AU,USD,59983.318178759,59983.318178759,38.118317890235,2019-04-25T00:00:00.000Z,"['WES-AU', 'MYR-AU', 'MTS-AU', 'TWE-AU']",23339688640,40934007040
4337,Woolworths Holdings,WHL-ZA,USD,3426.7544780847,3426.7544780847,2.9848573092603,2019-04-25T00:00:00.000Z,"['MSM-ZA', 'TFG-ZA', 'BVT-ZA', 'SHP-ZA', 'LEW-ZA']",4007274590,3993145000
4348,X5 Retail Group,FIVE-GB,USD,7871.2405369511,7871.2405369511,19.12,2019-04-25T00:00:00.000Z,"['MRW-GB', 'TSCO-GB', 'OCDO-GB', 'MGNT-GB', 'SBRY-GB']",4530000000,
4362,Yamazaki Baking,2212-JP,JPY,372391.675473,41275987.74575911,1669.0,2019-04-25T00:00:00.000Z,"['2215-JP', '2211-JP', '8182-JP', '8167-JP']",4430690550,8774480000
4378,Yum! Brands,YUM-US,USD,31698.54640375,31698.54640375,77.09,2019-04-25T00:00:00.000Z,"['MCD-US', 'DPZ-US', 'WEN-US', 'DRI-US', 'CMG-US', 'SBUX-US', 'JACK-US', 'FRSH-US', 'ARCO-US', 'EAT-US']",34900000000,13110000000
4407,Zoetis,ZTS-US,USD,48753.34410445,48753.34410445,77.0,2019-04-25T00:00:00.000Z,"['LLY-US', 'PFE-US', 'MRK-US', 'PETX-US', 'ICCC-US', 'PAHC-US', 'KIN-US', 'SNY-US', 'HSKA-US']",24690000000,4760000000
4428,Amazon,AMZN-US,USD,936008.572541,936008.572541,1307.0,2019-04-25T00:00:00.000Z,"['EBAY-US', 'BKS-US', 'GOOGL-US', 'OSTK-US', 'COST-US', 'WMT-US', 'MELI-US', 'MSFT-US', 'NWSA-US', 'CBS-US']",,
4441,Arca Continental,AC*-MX,USD,9915.1754789204,9915.1754789204,5.2077324075142,2019-04-25T00:00:00.000Z,"['LBCC-US', 'MLHC-US', 'MNST-US', 'MOJO-US']",,
4449,Hugo Boss,BOSS-DE,USD,3818.4159826937,3818.4159826937,47.11262553802,2019-04-25T00:00:00.000Z,"['GWI1-DE', 'ADD-DE', 'STEF-IT', 'MONC-IT']",,
